"44.0","M","S","Vietnam","6","Azerbaijan Institute of Oil and Chemistry, Azerbaijan","3.44","Oil & Gas","RES","International Business - Management of Technology (VN)",,"MASTER","3.33","18.0","T/R + C","3.44","8.0","T/R + C","3.61","9.0","T/R + C","3.57","7.0",,,,,,,,,,,,,,,,,"3.45","42.0"
"46.0","M","S","Vietnam","6","Ho Chi Minh City University of Technology, Vietnam","Good","Mechanical Engineering","MECH","International Business - Management of Technology (VN)",,"MASTER","3.6","20.0","T/R + C","3.81","8.0","T/R + C","3.39","9.0","T/R + C","3.8","5.0",,,,,,,,,,,,,,,,,"3.62","42.0"
"49.0","M","S","Vietnam","6","Leningard Hydrometeorological Institute","3.06","Oceanology Engineering","RES","International Business - Management of Technology (VN)",,"MASTER","3.4","20.0","T/R + C","3.63","8.0","T/R + C","3.22","9.0","T/R + C","3.5","5.0",,,,,,,,,,,,,,,,,"3.42","42.0"
"33.0","F","M","Vietnam","6","Ho Chi Minh City University of Economics, Vietnam","Good","Accounting & Auditing","MBA","International Business - Management of Technology (VN)",,"MASTER","3.93","20.0","T/R + C","3.63","8.0","T/R + C","3.78","9.0","T/R + C","4.0","5.0",,,,,,,,,,,,,,,,,"3.85","42.0"
"37.0","M","M","Vietnam","6","Danang University of Technology, Vietnam","5.67","Electrical Engineering","ELEC","Energy",,"MASTER","3.36","7.0","T/R + C","3.04","14.0","T/R + C","3.0","6.0","T/R + C","3.5","3.0",,,,,,,,,,,,,,,,,"3.15","30.0"
"32.0","M","S","Vietnam","6","Ho Chi Minh City University of Transport, Vietnam","6.5","Navigation Department","CIVIL","International Business - Management of Technology (VN)",,"MASTER","3.33","18.0","T/R + C","3.3","10.0","T/R + C","3.5","4.0","T/R + C","3.55","10.0",,,,,,,,,,,,,,,,,"3.39","42.0"
"23.0","M","S","India","8","Osmania University, India","78.1%","Accounting","MBA","Business Administration - MBA",,"MASTER","3.56","17.0","T/R + C","3.9","15.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.72","32.0"
"44.0","F","S","Thailand","6.5","Burapha University, Thailand","2.75","English","LANG","International Business - Management of Technology (BKK)",,"MASTER","3.08","12.0","T/R + C","3.3","15.0","T/R + C","3.41","11.0","T/R + C","3.0","2.0",,,,,,,,,,,,,,,,,"3.25","40.0"
"27.0","F","S","Thailand",,"Kasetsart University, Thailand","3.09","International Economics","MBA","International Business - Management of Technology (BKK)",,"MASTER","3.58","12.0","T/R + C","3.5","15.0","T/R + C","3.59","11.0","T/R + C","3.5","2.0",,,,,,,,,,,,,,,,,"3.55","40.0"
"39.0","F","M","Vietnam","6.5","Hanoi University of Finance and Accountancy, Vietnam","Fair","Production Industries Finance & Accounting","ISE","International Business - Management of Technology (VN)",,"MASTER","3.5","20.0","T/R + C","3.44","8.0","T/R + C","3.5","9.0","T/R + C","3.5","5.0",,,,,,,,,,,,,,,,,"3.49","42.0"
"34.0","M","S","Vietnam","6","University of Commerce, Vietnam","5.28","Business Administration","MBA","International Business - Management of Technology (VN)",,"MASTER","3.4","20.0","T/R + C","3.25","8.0","T/R + C","3.29","7.0","T/R + C","2.93","7.0",,,,,,,,,,,,,,,,,"3.27","42.0"
"33.0","M","S","Vietnam","6.2","Hanoi University of Technology, Vietnam","7.48","Science Technology","CSE","International Business - Management of Technology (VN)",,"MASTER","3.7","20.0","T/R + C","3.69","8.0","T/R + C","3.61","9.0","T/R + C","4.0","5.0",,,,,,,,,,,,,,,,,"3.71","42.0"
"32.0","M","S","Thailand","6","Thammasat University, Thailand","3.3","Marketing & Finance","MBA","International Business - Management of Technology (VN)",,"MASTER","4.0","18.0","T/R + C","4.0","10.0","T/R + C","4.0","4.0","T/R + C","3.85","10.0",,,,,,,,,,,,,,,,,"3.96","42.0"
"27.0","M","S","Vietnam","6","Hanoi National Economics University, Vietnam","6.58","Finance-Banking","MBA","International Business - Management of Technology (VN)",,"MASTER","3.83","9.0","T/R + C","3.75","14.0","T/R + C","3.5","11.0","T/R + C","3.0","8.0",,,,,,,,,,,,,,,,,"3.56","42.0"
"30.0","F","S","Vietnam","6","Foreign Trade University, Vietnam","7.68","Foreign Economics","MBA","International Business - Management of Technology (VN)",,"MASTER","3.83","9.0","T/R + C","3.64","14.0","T/R + C","3.77","11.0","T/R + C","4.0","8.0",,,,,,,,,,,,,,,,,"3.79","42.0"
"27.0","M","S","Bhutan","6","University of Madras, India","70","Plant Biology and Biotechnology","LAB","Environmental Engineering and Management",,"MASTER","3.25","8.0","T/R + C","3.8","10.0","T/R + C","3.5","3.0","T/R + C","3.2","5.0",,,,,,,,,,,,,,,,,"3.48","26.0"
"24.0","F","S","Thailand","6","King Mongkut's University of Technology Thonburi, Thailand","3.26","Environmental Engineering","ENV","Environmental Engineering and Management",,"MASTER","3.5","9.0","T/R + C","3.29","12.0","T/R + C","4.0","3.0","T/R + C","3.5","2.0",,,,,,,,,,,,,,,,,"3.46","26.0"
"39.0","F","S","Vietnam","6","Hanoi National Economics University, Vietnam","Good","Finance","MBA","International Business - Management of Technology (VN)",,"MASTER","3.21","12.0","T/R + C","3.45","11.0","T/R + C","3.5","8.0","T/R + C","3.36","11.0",,,,,,,,,,,,,,,,,"3.37","42.0"
"29.0","F","S","Thailand","6","Victoria University, Australia","2.71","Finance","MBA","Energy",,"MASTER","3.23","13.0","T/R + C","3.9","5.0","T/R + C","3.42","12.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.42","30.0"
"37.0","F","S","Vietnam","6","National Economics University, Vietnam","6.82","External Economy","MBA","International Business - Management of Technology (VN)",,"MASTER","3.67","9.0","T/R + C","3.5","14.0","T/R + C","3.23","11.0","T/R + C","2.75","8.0",,,,,,,,,,,,,,,,,"3.32","42.0"
"34.0","M","M","Afghanistan","6","Kabul University, Afghanistan","86.1%","Civil Engineering","CIVIL","Energy",,"MASTER","2.85","10.0","T/R + C","3.12","13.0","T/R + C","3.14","7.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.03","30.0"
"42.0","M","S","Thailand","6","Nakhon Pathom Rajabhat University, Thailand","3.09","Agricultural Technology","ENV","Remote Sensing and Geographic Information Systems",,"MASTER","3.38","13.0","T/R + C","4.0","3.0","T/R + C","3.4","10.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.46","26.0"
"26.0","F","S","Thailand","6.5","Kasetsart University, Thailand","3.73","Trophical Agriculture","ENV","AgriBusiness Management",,"MASTER","3.88","12.0","T/R + C","3.68","14.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.77","26.0"
"38.0","M","S","Thailand","6","King Mongkut's Inst. of Technology, North Bangkok, Thailand","2.19","Production Engineering","GEN","Mechatronics",,"MASTER","3.5","10.0","T/R + C","3.57","14.0","T/R + C","2.5","3.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.43","27.0"
"24.0","F","S","Thailand","6","King Mongkut's Institute of Technology, Ladkrabang,Thailand","3.84","Environmental Resource Chemistry","ENV","Environmental Engineering and Management",,"MASTER","3.33","9.0","T/R + C","3.5","10.0","T/R + C","3.8","5.0","T/R + C","4.0","2.0",,,,,,,,,,,,,,,,,"3.54","26.0"
"30.0","F","M","Indonesia","6","Airlangga University, Airlangga, Surabaya, Indonesia","3.79","Sociology","GEN","Disaster Preparedness, Mitigation and Management",,"MASTER","3.71","14.0","T/R + C","3.7","15.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.71","29.0"
"27.0","M","S","Sri Lanka","6.5","University of Moratuwa, Sri Lanka","3.93","Electronics &Telecommunication","ELEC","Microelectronics and Embedded Systems",,"MASTER","4.0","13.0","T/R + C","3.88","13.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.94","26.0"
"24.0","F","S","Thailand","6","Rajamangala University of Technology, Thanyaburi, Thailand","3.46","International Business Administration","MBA","AgriBusiness Management",,"MASTER","3.13","12.0","T/R + C","3.13","12.0","T/R + C","4.0","2.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.19","26.0"
"24.0","M","S","Thailand","6","Mahidol University, Thailand","3.86","Mechanical","MECH","Mechatronics",,"MASTER","4.0","13.0","T/R + C","3.75","13.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.88","26.0"
"26.0","F","S","Thailand","6","Kasetsart University, Thailand","3.86","Sociology & Anthropology","GEN","Gender and Development Studies",,"MASTER","3.59","11.0","T/R + C","3.38","13.0","T/R + C","3.13","4.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.43","28.0"
"26.0","M","S","India","6.5","Allahabad Agricultural Institute Deemed University, India","6.46","Biotechnology","LAB","Food Engineering and Bioprocess Technology",,"MASTER","2.75","12.0","T/R + C","2.75","12.0","T/R + C","3.5","2.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"2.81","26.0"
"27.0","M","S","Japan","6","Meiji University, Surugadai, Japan","2.84","Agriculture","ENV","Remote Sensing and Geographic Information Systems",,"MASTER","2.95","11.0","T/R + C","3.0","13.0","T/R + C","3.5","2.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.02","26.0"
"25.0","F","S","Thailand","6","King Mongkut's Institute of Technology, Ladkrabang,Thailand","3.62","Food Engineering","RES","Food Engineering and Bioprocess Technology",,"MASTER","3.38","12.0","T/R + C","3.75","12.0","T/R + C","4.0","2.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.6","26.0"
"32.0","F","S","Myanmar","6","Yangon University of Distance Education, Myanmar","2","Myanmar Language Studies","LANG","Gender and Development Studies",,"MASTER","2.88","12.0","T/R + C","3.5","12.0","T/R + C","3.75","4.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.27","28.0"
"29.0","F","S","Sri Lanka","6.2","University of Moratuwa, Sri Lanka","3.63","Civil Engineering","CIVIL","Structural Engineering",,"MASTER","3.88","12.0","T/R + C","4.0","12.0","T/R + C","4.0","2.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.94","26.0"
"32.0","F","M","Vietnam","6","Ho Chi Minh University of Natural Sciences, Vietnam","6.94","Geology","RES","Geotechnical and Geoenvironmental Engineering",,"MASTER","3.5","12.0","T/R + C","3.75","12.0","T/R + C","3.5","2.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.62","26.0"
"27.0","M","S","Vietnam","6","Hanoi University of Science, Vietnam","8.0","Environmental Science","ENV","Environmental Engineering and Management",,"MASTER","3.75","12.0","T/R + C","3.63","12.0","T/R + C","4.0","2.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.71","26.0"
"30.0","M","S","Myanmar","6","Mandalay Technological University, Myanmar","4.8","Civil Engineering","CIVIL","Regional and Rural Development Planning",,"MASTER","2.63","12.0","T/R + C","3.0","14.0","T/R + C","3.17","3.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"2.86","29.0"
"28.0","F","S","Nepal","7.5","Bangkok University, City, Thailand","3.48","COMMUNICATION ARTS","GEN","Business Administration - MBA",,"MASTER","2.79","14.0","T/R + C","3.36","14.0","T/R + C","3.74","17.0","T/R + C","3.64","7.0",,,,,,,,,,,,,,,,,"3.37","52.0"
"49.0","M","S","Vietnam","6","Gubkin Russian State University of Oil & Gas","3.05","Installation of Compression Station","MECH","International Business - Management of Technology (VN)",,"MASTER","3.68","20.0","T/R + C","3.81","8.0","T/R + C","3.33","9.0","T/R + C","3.7","5.0",,,,,,,,,,,,,,,,,"3.63","42.0"
"40.0","M","M","Bangladesh","7","Bangladesh Institute of Technology, Khulna, Bangladesh","3.50","Civil Engineering","CIVIL","Transportation Engineering",,"MASTER","3.13","12.0","T/R + C","3.11","14.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.12","26.0"
"25.0","M","S","Thailand","6","King Mongkut's Inst. of Technology, North Bangkok, Thailand","3.70","Electrical Engineering","ELEC","Mechatronics",,"MASTER","3.75","13.0","T/R + C","3.38","13.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.56","26.0"
"27.0","F","S","India","6.5","Allahabad Agricultural Institute Deemed University, India","10.00","Food Technology","RES","Food Engineering and Bioprocess Technology",,"MASTER","4.0","12.0","T/R + C","4.0","12.0","T/R + C","4.0","2.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"4.0","26.0"
"35.0","F","S","Vietnam","6","Hanoi University of Trade Union, Vietnam","6.67","Business Management","MBA","International Business - Management of Technology (VN)",,"MASTER","3.75","12.0","T/R + C","3.59","11.0","T/R + C","3.44","8.0","T/R + C","3.45","11.0",,,,,,,,,,,,,,,,,"3.57","42.0"
"26.0","F","S","India","7","Assam Engineering College, India","67.5%","Mechanical Engineering","MECH","Mechatronics",,"MASTER","3.25","13.0","T/R + C","3.25","13.0","T/R + C","4.0","3.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.33","29.0"
"28.0","M","S","Sri Lanka","6","University of Ceylon, Peradeniya","3.95","Civil (Structural and Highway)","CIVIL","Structural Engineering",,"MASTER","4.0","12.0","T/R + C","4.0","12.0","T/R + C","4.0","2.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"4.0","26.0"
"29.0","M","S","Vietnam","6","Hanoi National Economics University, Vietnam","6.25","Planning & Development","CIVIL","International Business - Management of Technology (VN)",,"MASTER","3.2","20.0","T/R + C","3.44","8.0","T/R + C","3.22","9.0","T/R + C","3.8","5.0",,,,,,,,,,,,,,,,,"3.32","42.0"
"42.0","F","S","Vietnam","6","Hanoi Foreign Trade University, Vietnam","6.13","Foreign Trade Economics","MBA","International Business - Management of Technology (VN)",,"MASTER","3.33","12.0","T/R + C","3.55","11.0","T/R + C","3.13","8.0","T/R + C","3.09","11.0",,,,,,,,,,,,,,,,,"3.29","42.0"
"33.0","F","S","Vietnam","6","Hanoi University of Foreign Studies, Vietnam","5.40","English","LANG","International Business - Management of Technology (VN)",,"MASTER","3.5","8.0","T/R + C","3.23","11.0","T/R + C","3.13","12.0","T/R + C","2.86","11.0",,,,,,,,,,,,,,,,,"3.15","42.0"
"25.0","F","S","Myanmar","6","Yangon University of Computer Studies, Myanmar","B-","Computer Science","CSE","Regional and Rural Development Planning",,"MASTER","3.2","15.0","T/R + C","3.27","14.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.23","29.0"
"27.0","M","S","Thailand","6","King Mongkut's Institute of Technology Ladkrabang,Thailand","3.42","Mechatronics Engineering","MECH","Mechatronics",,"MASTER","3.75","13.0","T/R + C","3.88","13.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.81","26.0"
"40.0","M","S","Vietnam","6","Ho Chi Minh City University of Economics, Vietnam","7.1","Economics","MBA","International Business - Management of Technology (VN)",,"MASTER","3.58","18.0","T/R + C","3.8","10.0","T/R + C","4.0","4.0","T/R + C","3.5","10.0",,,,,,,,,,,,,,,,,"3.65","42.0"
"37.0","M","S","Thailand","7","Rutgers, The State University of New Jersey-New Brunswick Campus, USA","3.34","Industrial Engineering","ISE","International Business - Management of Technology (BKK)",,"MASTER","3.83","12.0","T/R + C","4.0","15.0","T/R + C","3.91","11.0","T/R + C","4.0","2.0",,,,,,,,,,,,,,,,,"3.93","40.0"
"25.0","F","S","Thailand","6","King Mongkut's Institute of Technology, Ladkrabang,Thailand","3.05","Fisheries Science","RES","Aquaculture and Aquatic Resources Management",,"MASTER","3.8","10.0","T/R + C","3.67","15.0","T/R + C","3.0","1.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.69","26.0"
"25.0","F","S","Thailand","6","Mahidol University, Thailand","3.52","Public Health","ENV","Urban Environmental Management",,"MASTER","3.36","11.0","T/R + C","3.5","11.0","T/R + C","3.5","3.0","T/R + C","3.5","3.0",,,,,,,,,,,,,,,,,"3.45","28.0"
"32.0","M","S","Cambodia","6.2","Royal University of Agriculture, Cambodia","7.5","Fisheries Science","RES","Natural Resources Management",,"MASTER","3.5","12.0","T/R + C","3.63","12.0","T/R + C","4.0","3.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.61","27.0"
"26.0","F","S","Thailand","6","Thammasat University, Thailand","2.83","International Affairs","MBA","Business Administration - MBA",,"MASTER","2.86","14.0","T/R + C","3.0","14.0","T/R + C","3.21","14.0","T/R + C","3.5","5.0",,,,,,,,,,,,,,,,,"3.07","47.0"
"25.0","M","S","India","6.5","Osmania University, India","70%","Electrical & Electronics","ELEC","Business Administration - MBA",,"MASTER","3.86","14.0","T/R + C","3.79","14.0","T/R + C","3.73","15.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.79","43.0"
"29.0","M","S","Thailand","6.2","Chulalongkorn University, Thailand","3.19","Finance and Banking","MBA","Business Administration - MBA",,"MASTER","3.71","14.0","T/R + C","3.71","14.0","T/R + C","3.7","15.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.71","43.0"
"33.0","M","M","Indonesia","6","University of Riau, Pekanbaru, Indonesia","3.68","Chemistry","LAB","Pulp and Paper Technology",,"MASTER","4.0","10.0","T/R + C","3.94","16.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.96","26.0"
"28.0","M","S","Thailand","6","Chulalongkorn University, Thailand","3.05","Chemical Engineering","LAB","Geotechnical and Geoenvironmental Engineering",,"MASTER","4.0","12.0","T/R + C","4.0","12.0","T/R + C","4.0","2.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"4.0","26.0"
"29.0","M","S","Thailand","6","King Mongkut's Institute of Technology Ladkrabang,Thailand","3.69","Computer Engineering","CSE","Information Management",,"MASTER","3.63","12.0","T/R + C","3.83","9.0","T/R + C","4.0","6.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.78","27.0"
"28.0","M","S","Bangladesh","6.5","Khulna University, Bangladesh","3.73","Micro Economics, Macro Economics, International Economics, Industrial Economics, Agricultural Econom","MBA","Business Administration - MBA",,"MASTER","2.86","14.0","T/R + C","3.21","14.0","T/R + C","3.2","15.0","T/R + C","3.33","9.0",,,,,,,,,,,,,,,,,"3.13","52.0"
"28.0","F","S","Thailand","6","Rajabhat Institute Kamphaengphet","3.53","Finance & Banking","MBA","AgriBusiness Management",,"MASTER","2.75","12.0","T/R + C","2.79","14.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"2.77","26.0"
"26.0","M","S","Nepal","6.2","Pokhara University","3.52","Environment Management","ENV","Environmental Engineering and Management",,"MASTER","3.19","13.0","T/R + C","3.54","13.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.37","26.0"
"26.0","M","S","Thailand","6","Sirindhorn International Institute of Technology, Rangsit, Thailand","3.0","Telecommunications","ELEC","Telecommunications",,"MASTER","3.5","12.0","T/R + C","3.63","12.0","T/R + C","3.0","3.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.5","27.0"
"25.0","F","S","Thailand","6","Chiang Mai University, Thailand","3.62","Food Science & Tech.","RES","AgriBusiness Management",,"MASTER","3.75","12.0","T/R + C","3.63","12.0","T/R + C","4.0","2.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.71","26.0"
"35.0","M","M","Indonesia","6","Sanata Dharma University, Indonesia","2.97","Mechanical Engineering","MECH","Industrial and Manufacturing Engineering",,"MASTER","3.0","13.0","T/R + C","3.33","10.0","T/R + C","3.0","3.0","T/R + C","3.0","3.0",,,,,,,,,,,,,,,,,"3.11","29.0"
"34.0","M","M","Lao PDR","6","National University of Laos, Laos PDR","3.38","Road and Bridging Engineering","CIVIL","Environmental Engineering and Management",,"MASTER","2.67","9.0","T/R + C","2.86","11.0","T/R + C","3.25","6.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"2.88","26.0"
"25.0","F","S","Thailand","6","King Mongkut's University of Technology Thonburi, Thailand","3.28","Printing Technology","GEN","Pulp and Paper Technology",,"MASTER","3.35","10.0","T/R + C","3.63","16.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.52","26.0"
"27.0","F","S","Nepal","6","Tribhuvan University, Nepal","81.77","Agricultural Engineering","ENV","Regional and Rural Development Planning",,"MASTER","4.0","12.0","T/R + C","4.0","14.0","T/R + C","4.0","3.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"4.0","29.0"
"33.0","M","S","Vietnam","6.3","National University of Civil Engineering, Vietnam","7.76","Civil Engineering","CIVIL","International Business - Management of Technology (VN)",,"MASTER","3.5","9.0","T/R + C","3.5","14.0","T/R + C","3.73","11.0","T/R + C","3.38","8.0",,,,,,,,,,,,,,,,,"3.54","42.0"
"26.0","M","S","India","7","The University of Melbourne, Australia","2.81","Natural Resource Management & Conservation","RES","Business Administration - MBA",,"MASTER","2.86","14.0","T/R + C","3.17","12.0","T/R + C","3.32","11.0","T/R + C","3.27","15.0",,,,,,,,,,,,,,,,,"3.14","52.0"
"27.0","M","S","Thailand","6","King Mongkut's Institute of Technology, Ladkrabang,Thailand","3.29","Electronics","ELEC","Offshore Technology and Management",,"MASTER","3.5","12.0","T/R + C","3.63","12.0","T/R + C","4.0","2.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.6","26.0"
"25.0","F","S","Thailand","6","King Mongkut's Institute of Technology, Ladkrabang,Thailand","3.65","Agricultural Industry","ENV","Food Engineering and Bioprocess Technology",,"MASTER","3.13","12.0","T/R + C","3.5","12.0","T/R + C","4.0","2.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.37","26.0"
"28.0","F","S","Thailand","6","Prince of Songkla University, Hat Yai, Thailand","2.78","Chemical Enginering","LAB","Energy",,"MASTER","2.75","12.0","T/R + C","3.05","10.0","T/R + C","3.2","5.0","T/R + C","4.0","3.0",,,,,,,,,,,,,,,,,"3.05","30.0"
"34.0","M","S","Myanmar","6","Mandalay University, Myanmar","4.25","Psychology","GEN","Disaster Preparedness, Mitigation and Management",,"MASTER","3.0","12.0","T/R + C","3.25","2.0","T/R + C","3.23","11.0","T/R + C","3.0","3.0",,,,,,,,,,,,,,,,,"3.11","28.0"
"37.0","F","S","Vietnam","6.5","Dalat University, Vietnam","6.55","Business Administration","MBA","International Business - Management of Technology (VN)",,"MASTER","3.22","18.0","T/R + C","3.9","10.0","T/R + C","3.75","4.0","T/R + C","3.25","10.0",,,,,,,,,,,,,,,,,"3.44","42.0"
"34.0","M","S","Vietnam","6","Van Lang University, Vietnam","Fair","Finance","MBA","International Business - Management of Technology (VN)",,"MASTER","3.36","18.0","T/R + C","3.0","10.0","T/R + C","3.5","4.0","T/R + C","3.45","10.0",,,,,,,,,,,,,,,,,"3.31","42.0"
"28.0","M","S","Vietnam","6","Academy of Military Technology, Vietnam","6.03","Electricity & Electronics","ELEC","International Business - Management of Technology (VN)",,"MASTER","3.03","18.0","T/R + C","3.25","10.0","T/R + C","3.0","4.0","T/R + C","3.4","10.0",,,,,,,,,,,,,,,,,"3.17","42.0"
"26.0","M","S","Thailand","6","Mahidol University, Nakornpathom, Thailand","3.33","Information & Communications Technology","ICT","Computer Science",,"MASTER","3.0","12.0","T/R + C","3.5","12.0","T/R + C","4.0","3.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.33","27.0"
"32.0","M","M","Pakistan","6","Balochistan University of Information Technology, Engineering and Management Sciences, Pakistan","3.96","Petroleum & Gas Engineering","RES","Offshore Technology and Management",,"MASTER","3.67","9.0","T/R + C","3.5","9.0","T/R + C","3.25","6.0","T/R + C","3.0","2.0",,,,,,,,,,,,,,,,,"3.46","26.0"
"25.0","M","S","Vietnam","6","Hanoi Architectural University, Vietnam","7.69","Water Supply and Drainage Engineering","RES","Water Engineering and Management",,"MASTER","3.85","13.0","T/R + C","3.68","14.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.76","27.0"
"26.0","M","S","Indonesia","6","Bogor Agricultural University, Indonesia","3.72","Business Management and Marine Fisheries Economics","MBA","Industrial and Manufacturing Engineering",,"MASTER","3.17","10.0","T/R + C","4.0","3.0","T/R + C","3.13","13.0","T/R + C","3.67","3.0",,,,,,,,,,,,,,,,,"3.3","29.0"
"43.0","M","S","Bhutan","6","Visvesvaraya Regional College of Eng., Nagpur","59.1%","Theory of structure,Structural design,Project planning and management,Soil engineering,Irrigatio","CIVIL","Water Engineering and Management",,"MASTER","3.0","14.0","T/R + C","3.42","13.0","T/R + C","3.5","9.0","T/R + C","3.5","3.0",,,,,,,,,,,,,,,,,"3.29","39.0"
"22.0","M","S","India","6","Sam Higginbottom Inst. of Agri., Tech. and Sciences, Allahabad, India","7.92","Agricultural Engineering","ENV","Water Engineering and Management",,"MASTER","2.54","13.0","T/R + C","3.11","14.0","T/R","0.0","0.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"2.83","27.0"
"27.0","M","S","Vietnam","6","Hanoi University of Technology, Vietnam","7.08","Electricity","ELEC","International Business - Management of Technology (VN)",,"MASTER","3.5","12.0","T/R + C","3.5","11.0","T/R + C","3.38","12.0","T/R + C","3.0","7.0",,,,,,,,,,,,,,,,,"3.38","42.0"
"28.0","M","S","Thailand","6","Khon Kaen University, Thailand","3.02","Electrical Engineering","ELEC","Mechatronics",,"MASTER","3.4","10.0","T/R + C","3.5","12.0","T/R + C","3.75","4.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.5","26.0"
"24.0","F","S","Thailand","6","Khon Kaen University, Thailand","3.06","Industrial","ISE","Industrial and Manufacturing Engineering",,"MASTER","3.0","10.0","T/R + C","3.13","13.0","T/R + C","3.5","3.0","T/R + C","3.0","3.0",,,,,,,,,,,,,,,,,"3.11","29.0"
"36.0","F","M","Nepal","8","Tribhuvan University, Nepal","62.2","Food Technology","RES","Food Engineering and Bioprocess Technology",,"MASTER","3.63","12.0","T/R + C","3.75","12.0","T/R + C","4.0","2.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.71","26.0"
"33.0","F","S","Myanmar","6","Yangon University of Distance Education, Myanmar","2.67","Economics","MBA","Gender and Development Studies",,"MASTER","3.0","13.0","T/R + C","3.33","3.0","T/R + C","3.21","12.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.13","28.0"
"34.0","M","S","Vietnam","6","Danang University of Technology, Vietnam","6.45","Electronics","ELEC","International Business - Management of Technology (VN)",,"MASTER","3.5","9.0","T/R + C","3.04","14.0","T/R + C","3.36","11.0","T/R + C","3.56","8.0",,,,,,,,,,,,,,,,,"3.32","42.0"
"26.0","F","S","Vietnam","6","Hanoi Foreign Trade University, Vietnam","7.77","External Economics","MBA","International Business - Management of Technology (VN)",,"MASTER","4.0","12.0","T/R + C","3.73","11.0","T/R + C","3.38","12.0","T/R + C","3.57","7.0",,,,,,,,,,,,,,,,,"3.68","42.0"
"30.0","M","S","Vietnam","6","Ho Chi Minh University of Technology, Vietnam","7.15","Electronics","ELEC","International Business - Management of Technology (VN)",,"MASTER","3.93","14.0","T/R + C","3.58","12.0","T/R + C","3.59","16.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.7","42.0"
"40.0","M","M","Vietnam","6","Hanoi Transport and Communication University, Vietnam","6.5","Civil Engineering","CIVIL","Geotechnical and Geoenvironmental Engineering",,"MASTER","3.25","12.0","T/R + C","3.77","13.0","T/R + C","4.0","2.0","T/R","0.0","0.0",,,,,,,,,,,,,,,,,"3.56","27.0"
