"2.44","3.07","North South University, Bangladesh"
"2.76","3.54","King Mongkut's Institute of Tech., Ladkrabang,Thailand"
"2.99","3.34","Sirindhorn International Institute of Technology, Rangsit, Thailand"
"3.55","3.37","King Mongkut's Institute of Technology, Ladkrabang,Thailand"
"3.54","3.25","King Mongkut's Institute of Technology, Ladkrabang,Thailand"
"3.59","3.48","Kasetsart University, Thailand"
"3.5","3.9","Tribhuvan University, Nepal"
"2.5","3.15","Hanoi University of Science and Technology, Vietnam"
"3.24","3.59","Kathmandu University, Nepal"
"3.25","3.17","Kasetsart University, Thailand"
"2.75","3.25","Chulalongkorn University, Thailand"
"2.87","3.5","National Cheng Kung University, Taiwan"
"2.5","3.94","Hanoi National Economics University, Vietnam"
"3.27","3.77","Alemaya University, Ethiopia"
"3.0","2.83","Balkh University, Afghanistan"
"3.84","3.21","Maharishi Vedic University, Cambodia"
"3.89","2.95","Maharishi Vedic University, Cambodia"
"3.0","3.33","Mandalay Technological University, Myanmar"
"2.88","3.23","King Mongkut's Institute of Tech., Ladkrabang,Thailand"
"2.91","3.25","Srinakarinwirot University, Prasarnmit, Thailand"
"3.52","3.78","Thammasat University, Thailand"
"2.5","3.32","Ramkhamhaeng University, Thailand"
"4.0","3.3","Assam Engineering College, India"
"3.32","3.79","Khon Kaen University, Thailand"
"3.08","3.79","King Mongkut's University of Technology Thonburi, Thailand"
"3.0","3.44","Ho Chi Minh Open University, Vietnam"
"3.5","3.39","Ho Chi Minh Open University, Vietnam"
"3.5","3.44","University of Technology, Ho Chi Minh City, Vietnam"
"3.31","3.56","Asian Institute of Technology, Thailand"
"2.5","3.6","HCM City University of Foreign Languages and Information Technology"
"2.75","3.22","Alzahra University, Iran"
"2.86","3.34","University of Oklahoma, USA"
"2.81","3.73","Chulalongkorn University, Thailand"
"3.0","3.33","Herat University, Afghanistan"
"1.65","3.19","St. Edward's University, USA"
"4.0","3.52","Marathwada Agricultural University, Parbahni, India"
"3.0","3.58","University of Commerce, Vietnam"
"3.45","3.6","Syiah Kuala University, Indonesia"
"3.0","3.15","Can-Tho University, Vietnam"
"3.0","3.51","University of Applied Sciences, Germany"
"3.38","3.4","Gadjah Mada University, Indonesia"
"3.26","3.58","Gadjah Mada University, Indonesia"
"3.29","3.13","Rajamangala University of Technology, Thanyaburi, Thailand"
"3.13","3.6","Chiang Mai University, Thailand"
"3.0","3.12","Hong Duc University"
"4.0","3.65","An Giang University, Vietnam"
"3.68","3.74","Chulalongkorn University, Thailand"
"3.5","2.82","National University of Laos, Lao PDR"
"2.75","2.92","Telecom Ecole de Management, France"
"2.5","3.17","Van Lang University, Vietnam"
"3.36","3.01","University of Al Azhar Medan"
"3.5","3.2","Visveswaraiah Technological University, Belgaum, India"
"3.24","3.27","King Mongkut's University of Technology, Thonburi, Thailand"
"3.38","3.54","Royal University of Phnom Penh, Cambodia"
"3.26","3.21","Rangsit University, Thailand"
"4.0","3.47","Indira Gandhi National Open University, India"
"3.5","3.58","Dr. Babasaheb Ambedkar Marathwada University, India"
"2.5","3.54","Ho Chi Minh City Open University, Vietnam"
"3.5","3.58","Ho Chi Minh City Polytechnic University, Vietnam"
"3.5","3.25","University of Yangon, Myanmar"
"2.62","3.88","Addis Ababa University, Ethiopia"
"3.5","3.25","Ho Chi Minh City University of Economics, Vietnam"
"2.5","3.56","Ho Chi Minh City University of Economics, Vietnam"
"3.5","3.48","Reutlingen University, Germany"
"4.0","3.71","Free University of Berlin, Berlin, Germany"
"2.76","3.49","University of Technology, Ho Chi Minh City, Vietnam"
"2.85","3.46","Ho Chi Minh National University - Education College"
"3.67","3.75","Thammasat University, Thailand"
"3.5","3.59","Kasetsart University, Thailand"
"2.61","3.27","King Mongkut's Institute of Technology, North Bangkok, Thailand"
"3.65","3.66","Prince of Songkla, Pattani, Thailand"
"3.5","3.67","University of Pune, India"
"2.75","3.13","Telecom Ecole de Management, France"
"3.51","3.21","Bangkok University, Thailand"
"3.79","3.63","Mae Fah Luang University, Chiang Rai, Thailand"
"3.63","3.62","Maejoe University, Thailand"
"2.5","3.29","Hanoi Agricultural University No. 1, Vietnam"
"2.66","3.74","Virginia Polytechnic Institute and State University,USA"
"3.5","3.69","Ho Chi Minh City University of Economics, Vietnam"
"3.13","3.82","University of Technology MARA, Shah Alam, Malaysia"
"2.0","3.58","Hanoi National Economics University, Vietnam"
"3.14","3.94","Ho Chi Minh City University of Technology, Vietnam"
"3.5","3.62","Ho Chi Minh Open University, Vietnam"
"3.38","3.38","Kasetsart University, Thailand"
"3.546","3.78","Chulachomklao Royal Military Academy"
"3.5","3.08","Bombay University, Fort Bombay"
"3.5","3.52","Hanoi University of Technology, Vietnam"
"4.0","3.88","Tribhuvan University, Nepal"
"3.0","3.81","Ateneo de Manila University, Philippines"
"3.53","3.56","King Mongkut's Institute of Tech., Ladkrabang,Thailand"
"3.48","3.29","King Mongkut's University of Technology Thonburi, Thailand"
"3.01","3.38","Naresuan University, Phitsanulok, Thailand"
"2.0","3.7","Shinawatra University, Thailand"
"3.03","3.38","Srinakarinwirot University, Bangkok,Thailand"
"3.82","3.94","Sirindhorn International Institute of Technology, Rangsit, Thailand"
"4.0","3.22","West Bengal University of Technology"
"3.58","3.85","Chiang Mai University, Thailand"
"2.71","3.73","Prince of Songkla University, Hat Yai, Thailand"
"3.59","3.42","Assumption University, Thailand"
"2.49","2.94","King Mongkut's Inst. of Technology, North Bangkok, Thailand"
"3.0","3.31","Hanoi Architectural University, Vietnam"
"4.0","3.65","Kandahar University, Afghanistan"
"3.5","3.94","University of Delhi, India"
"3.5","3.61","Makerere University, Uganda"
"4.0","3.71","University of Pune, India"
"4.0","3.68","Regional Institute of Technology, Jamshedpur"
"3.8","2.92","Ubon Ratchathani University, Thailand"
"3.53","3.33","Khon Kaen University, Thailand"
"3.12","3.19","Kasetsart University, Thailand"
"3.18","2.95","Kasetsart University, Thailand"
"2.5","3.1","Hanoi University of Mining and Geology, Vietnam"
"3.68","3.71","King Mongkut's Institute of Tech., Ladkrabang,Thailand"
"3.5","3.39","Hanoi University of Technology, Vietnam"
"3.33","3.84","Bandung Institute of Technology, Indonesia"
"3.73","3.77","King Mongkut's Inst. of Technology, North Bangkok, Thailand"
"3.5","3.63","University of Commerce, Vietnam"
"2.86","2.78","Central South University of Forestry & Technology, P.R. China"
"2.92","3.05","Kasetsart University, Thailand"
"3.27","3.46","Kasetsart University, Thailand"
"3.0","3.49","Hanoi University of Technology, Vietnam"
"2.5","3.58","Hanoi Foreign Trade University, Vietnam"
"4.0","3.16","Balkh University, Afghanistan"
"3.4","3.83","Kathmandu University, Nepal"
"1.0","3.39","Yangon University of Foreign Languages, Myanmar"
"3.0","3.13","University of the Philippines Los Banos, Philippines"
"3.81","3.44","Pokhara University, Nepal"
"3.5","3.71","University of Social Sciences and Humanities, Ho Chi Minh City, Vietnam"
"2.0","3.49","Hanoi University of Law, Vietnam"
"3.5","3.29","National University of Laos, Lao PDR"
"3.43","3.79","University of Peradeniya, Sri Lanka"
"3.11","3.4","King Mongkut's Institute of Technology, Ladkrabang,Thailand"
"3.34","3.39","Sriwijaya University, Indonesia"
"3.4","3.51","Kathmandu University, Nepal"
"3.5","3.47","Hanoi University of Technology, Vietnam"
"3.04","3.62","Diponegoro University, Semarang, Indonesia"
"3.5","3.6","Ho Chi Minh Open University, Vietnam"
"3.0","3.76","Ho Chi Minh City Polytechnic University, Vietnam"
"3.88","3.82","RMIT International University Vietnam, Ho Chi Minh City, Vietnam"
"3.0","3.73","Hanoi University of Civil Engineering, Vietnam"
"3.5","3.61","Hanoi University of Law, Vietnam"
"3.93","3.93","Khon Kaen University, Thailand"
"3.5","3.13","Institute of Engineering, Nepal"
"3.0","3.48","International University"
"3.47","3.56","King Mongkut's Institute of Technology, North Bangkok, Thailand"
"3.77","3.5","King Mongkut's Institute of Technology, Ladkrabang,Thailand"
"1.0","3.18","Yangon University of Distance Education, Myanmar"
"3.08","3.66","Chulalongkorn University, Thailand"
"3.06","3.33","King Mongkut's Inst. of Technology, North Bangkok, Thailand"
"3.23","3.04","Oxford Brookes University, UK"
"3.88","4.0","Bina Nusantara University, Indonesia"
"3.71","3.71","Purbanchal University, Nepal"
"1.57","3.36","Siddganga Institute of Technology, India"
"4.0","3.94","University of Engineering & Technology, Taxila, Pakistan"
"2.0","3.48","Hanoi University, Vietnam"
"3.51","3.88","Purbanchal University, Nepal"
"3.0","3.36","Tribhuvan University, Nepal"
"3.5","3.73","Thammasat University, Thailand"
"3.69","3.14","Mahasarakham University,Thailand"
"4.0","3.39","N.W.F. P. University of Engineering & Technology, Pakistan"
"2.73","3.0","Kasetsart University, Thailand"
"2.76","3.33","Shinawatra University, Thailand"
"3.5","3.69","Water Resources University Hanoi, Vietnam"
"3.68","3.12","Rajamangala University of Technology, Rattanakosin, Thailand"
"3.5","2.78","Khon Kaen University, Thailand"
"4.0","3.5","Regional Engineering College, Calicut"
"2.5","3.48","University of Social Sciences and Humanities, Ho Chi Minh City, Vietnam"
"3.6","3.33","Srinakharinwirot University, Bangkok,Thailand"
"3.24","3.04","Khon Kaen University, Thailand"
"3.41","3.28","Chiang Mai University, Thailand"
"3.5","3.7","Ho Chi Minh City University of Economics, Vietnam"
"3.31","3.6","Jimma University, Ethiopia"
"3.14","2.97","Mahidol University, Thailand"
"3.1","3.31","Kasetsart University, Thailand"
"3.5","3.23","Kabul Polytechnic University, Afghanistan"
"3.0","3.52","Ho Chi Minh City University of Technology, Vietnam"
"3.37","3.73","Mahanakorn University of Technology, Thailand"
"4.0","3.94","Punjab Technical University"
"3.37","3.62","Thammasat University, Thailand"
"3.5","3.38","Peoples' Friendship University of Russia, Moscow, Russia"
"4.0","3.33","University of Engineering & Technology, Lahore, Pakistan"
"3.52","3.61","Mahidol University International College, Thailand"
"3.05","3.67","Silpakorn University, Nakhon Pathom Province, Thailand"
"3.55","3.37","Rajamangala University of Technology, Thanyaburi, Thailand"
"3.2","4.0","Multimedia University, Selangor, Malaysia"
"4.0","3.65","Visvesvaraya National Institute of Technology, India"
"3.46","3.37","Rajamangala University of Technology, Thanyaburi, Thailand"
"3.74","3.95","Gadjah Mada University, Indonesia"
"2.57","3.58","Prince of Songkla University, Hat Yai, Thailand"
"2.74","3.75","University of Peradeniya, Sri Lanka"
"3.43","3.6","Kasetsart University, Thailand"
"2.72","3.94","Rajarata University of Sri Lanka, Sri Lanka"
"3.2","3.37","Mahidol University, Thailand"
"2.85","3.35","Maejo University, Thailand"
"3.47","3.33","Sripatum University, Thailand"
"2.93","2.85","Sirindhorn International Institute of Technology, Rangsit, Thailand"
"2.28","2.89","Ramkhamhaeng University, Thailand"
"3.19","3.44","Sirindhorn International Institute of Technology, Rangsit, Thailand"
"3.5","3.21","National University of Laos, Laos PDR"
"2.3","3.22","Mahidol University, Thailand"
"3.51","3.5","Mahidol University, Nakornpathom, Thailand"
"2.65","3.27","King Mongkut's Institute of Technology Ladkrabang,Thailand"
"2.51","3.81","Khon Kaen University, Thailand"
"4.0","3.83","Cochin University of Science & Technology, India"
"3.04","3.67","Thammasat University, Thailand"
"3.0","3.82","Ho Chi Minh City University of Technology, Vietnam"
"3.59","3.2","Rajamangala University of Technology, Thanyaburi, Thailand"
"3.5","2.93","National Taiwan Ocean University, Taiwan"
"3.53","2.88","Sriwijaya University, Indonesia"
"2.5","3.26","University of Civil Engineering, Vietnam"
"3.08","3.85","Kasetsart University, Thailand"
"2.47","3.6","Chiang Mai University, Thailand"
"3.24","3.44","King Mongkut's Institute of Technology Ladkrabang,Thailand"
"2.69","3.37","King Mongkut's University of Technology Thonburi, Thailand"
"3.02","3.37","King Mongkut's Institute of Technology, North Bangkok, Thailand"
"2.55","3.08","King Mongkut's Institute of Technology Ladkrabang,Thailand"
"3.18","3.5","King Mongkut's Institute of Tech., Ladkrabang,Thailand"
"2.86","3.33","King Mongkut's Institute of Technology, North Bangkok, Thailand"
"2.6","2.87","University of Colombo, Sri Lanka"
"2.87","3.68","Thammasat University, Thailand"
"3.38","3.17","Srinakharinwirot University, Bangkok, Thailand"
"3.47","3.56","Thammasat University, Thailand"
"4.0","3.65","Assam Engineering College, India"
"3.53","3.29","Naresuan University, Phitsanulok, Thailand"
"3.67","3.94","Pokhara University, Nepal"
"3.25","3.62","Chulachomklao Royal Military Academy"
"3.39","3.6","Pokhara University, Nepal"
"3.7","3.94","Prince of Songkla University, Hat Yai, Thailand"
"3.32","3.54","King Mongkut's Institute of Technology Ladkrabang,Thailand"
"3.5","3.65","Mindanao State University, Marawi City Lanao del Sur, Philippines"
"3.5","3.63","Kigali Institute of Science and Technology, Rwanda"
"4.0","3.57","Tribhuvan University, Nepal"
"3.39","3.27","King Mongkut's Institute of Technology, Ladkrabang,Thailand"
"2.5","3.46","University of Civil Engineering, Vietnam"
"4.0","3.94","Tribhuvan University, Nepal"
"2.64","3.17","University of Technology, Ho Chi Minh City, Vietnam"
"2.96","3.23","Rajabhat Institute, Surin,Thailand"
"3.03","3.2","Sukhothai Thammathirat Open University, Thailand"
"2.5","2.93","Can-Tho University, Vietnam"
"3.0","3.34","Vietnam Forestry University, Vietnam"
"4.0","3.88","Marathwada Agricultural University, Parbhani, India"
"3.5","3.63","University of Transport and Communication, Vietnam"
"4.0","3.88","Tribhuvan University, Nepal"
"2.32","3.33","Kasetsart University, Thailand"
"3.23","3.46","Sirindhorn International Institute of Technology, Rangsit, Thailand"
"3.59","3.04","Maejo University, Thailand"
"3.85","3.67","King Mongkut's Inst. of Technology, North Bangkok, Thailand"
"4.0","3.27","N.E.D. University of Eng. & Technology, Karachi"
"2.43","3.26","Thammasat University, Thailand"
"4.0","3.15","Kandahar University, Afghanistan"
"3.56","3.33","Kasetsart University, Thailand"
"3.05","3.72","Kasetsart University, Thailand"
"4.0","3.67","Central Agricultural University, India"
"4.0","3.79","University of Pune, India"
"2.6","3.59","Bangladesh University of Engineering & Technology, Dhaka, Bangladesh"
"2.38","3.16","Kathmandu University, Nepal"
"4.0","3.5","Karunya University, India"
"3.7","3.5","Kasetsart University, Thailand"
"3.5","3.67","Tribhuvan University, Nepal"
"3.82","3.44","Rajabhat Institute Chiangmai,Thailand"
"3.65","3.78","King Mongkut's Institute of Technology Ladkrabang,Thailand"
"3.08","2.85","King Mongkut's Institute of Technology, Ladkrabang,Thailand"
"3.89","3.77","Islamic University of Technology, Bangladesh"
"3.88","3.23","Rajamangala University of Technology, Thanyaburi, Thailand"
"3.6","3.28","Pokhara University, Nepal"
"3.54","3.42","Mae Fah Luang University, Chiang Rai, Thailand"
"3.01","4.0","Bangladesh Agricultural University, Bangladesh"
"2.53","3.27","Kasetsart University, Thailand"
"2.0","3.08","Yangon Technological University, Myanmar"
"3.22","3.75","Kasetsart University, Thailand"
"3.04","3.47","Kyungpook National University, Korea"
"3.02","3.23","Northeast Forestry University, P.R. China"
"3.15","3.45","Kathmandu University, Nepal"
"3.95","3.28","Mahanakorn University of Technology, Thailand"
"4.0","3.33","Uttar Pradesh Technical University, Lucknow"
"4.0","3.5","Tribhuvan University, Nepal"
"3.26","3.54","Suranaree University of Technology, Thailand"
"2.83","3.33","Kasetsart University, Thailand"
"2.96","3.56","Rajshahi University of Engineering & Technology, Bangladesh"
"3.57","3.38","King Mongkut's Inst. of Technology, North Bangkok, Thailand"
"3.83","3.11","Rajamangala University of Technology Lanna, Tak"
"2.79","3.06","Khon Kaen University, Thailand"
"3.7","3.83","Kasetsart University, Thailand"
"3.0","2.81","Hanoi University of Technology, Vietnam"
"3.34","3.31","Khon Kaen University, Thailand"
"3.21","3.07","Prince of Songkla University, Hat Yai, Thailand"
"3.14","3.28","King Mongkut's Inst. of Technology, North Bangkok, Thailand"
"3.5","3.5","Tribhuvan University, Nepal"
"3.15","3.66","Chulalongkorn University, Thailand"
"3.19","3.28","Prince of Songkla University, Hat Yai, Thailand"
"3.61","3.72","King Mongkut's Institute of Technology, North Bangkok, Thailand"
"2.46","3.33","Khon Kaen University, Thailand"
"4.0","3.18","Biju Patnaik University of Technology, India"
"3.08","2.79","Daejeon University"
"3.51","3.72","Kasetsart University, Thailand"
"3.36","3.47","Assumption University, Thailand"
"3.5","3.58","Institute of Engineering, Nepal"
"3.5","3.3","International Pacific College, New Zealand"
"3.14","3.49","University of Petroleum & Energy Studies"
"4.0","3.98","Indian Institute of Technology, Kharagpur, India"
"3.81","3.64","National Institute of Development Administration, Thailand"
"3.43","3.56","Thammasat University, Thailand"
"3.43","3.7","Thammasat University, Thailand"
"3.5","3.12","Kurukshetra University, India"
"3.44","3.33","Chiang Mai University, Thailand"
"3.5","3.25","Tribhuvan University, Nepal"
"3.66","3.61","King Mongkut's Institute of Technology Ladkrabang, Thailand"
"3.56","3.78","Suranaree University of Technology, Thailand"
"3.67","3.73","Chulalongkorn University, Thailand"
"3.24","3.47","Kathmandu University, Nepal"
"3.35","3.02","Mahasarakham University,Thailand"
"2.22","3.41","Sirindhorn International Institute of Technology, Rangsit, Thailand"
"3.59","3.72","Chulalongkorn University, Thailand"
"3.87","3.66","Ramkhamhaeng University, Thailand"
"4.0","3.94","Gauhati University, India"
"3.0","4.0","University of Peradeniya, Sri Lanka"
"3.0","3.71","University of the Philippines Los Banos, Philippines"
"4.0","3.9","Chhatrapati Shahu Ji Maharaj University (CSJM), India"
"3.5","3.56","Tribhuvan University, Nepal"
"3.02","3.79","Kasetsart University, Thailand"
"3.58","3.56","Petra Christian University, Indonesia"
"3.14","3.44","King Mongkut's Institute of Technology North Bangkok, Thailand"
"3.83","3.58","Kasetsart University, Thailand"
"3.19","3.6","King Mongkut's University of Technology Thonburi, Thailand"
"3.5","3.63","Thammasat University, Thailand"
"3.43","3.79","Brandeis University"
"3.45","3.88","Thammasat University, Thailand"
"2.95","2.96","Mahidol University, Thailand"
"3.26","3.25","King Mongkut's University of Technology Thonburi, Thailand"
"4.0","3.71","Karunya University, India"
"2.58","3.33","Bangladesh Institute of Technology, Khulna, Bangladesh"
"4.0","3.72","Tribhuvan University, Nepal"
"1.0","2.94","University of Taunggyi, Myanmar"
"2.5","2.88","Hanoi Water Resources University, Vietnam"
"3.79","3.67","King Mongkut's University of Technology Thonburi, Thailand"
"3.76","3.15","Turkmen Polytechnic Institute, Turkmenistan"
"3.18","3.15","Mahidol University, Thailand"
"4.0","3.11","Balochistan University of Engineering & Technology Khuzdar, Pakistan"
"3.43","3.04","Rajamangala University of Technology Srivijaya Trang Campus, Thailand"
"3.54","3.94","Suranaree University of Technology, Thailand"
"3.0","3.36","Agricultural University, Ho Chi Minh City"
"3.15","3.5","Suranaree University of Technology, Thailand"
"3.0","3.19","Hong Duc University, Vietnam"
"2.5","3.06","Hanoi University of Technology, Vietnam"
"2.5","3.21","Hanoi University of Civil Engineering, Vietnam"
"3.12","2.88","Padjadjaran University, Bandung"
"2.67","3.26","Mahidol University, Nakornpathom, Thailand"
"2.58","3.46","Mahidol University, Thailand"
"3.0","3.44","Chiang Mai University, Thailand"
"2.8","3.78","Sri Lanka Institute of Information Technology, Malabe, Sri Lanka"
"2.38","3.96","Sabaragamuwa University of Sri Lanka, Sri Lanka"
"2.5","3.94","Posts and Telecommunications Institute of Technology, Vietnam"
"2.5","2.92","Ho Chi Minh City University of Technology, Vietnam"
"3.58","3.67","Kasetsart University, Thailand"
"3.1","3.43","Suranaree University of Technology, Thailand"
"3.0","3.36","Norton University, Cambodia"
"3.52","3.63","Chulalongkorn University, Thailand"
"3.16","3.57","King Mongkut's University of Technology Thonburi, Thailand"
"3.3","3.34","Thammasat University, Thailand"
"4.0","3.93","St. Xavier's College, India"
"3.0","2.92","Prek Leap Agriculture College, Cambodia"
"2.95","3.46","Thammasat University, Thailand"
"3.5","3.08","Hanoi Foreign Trade University, Vietnam"
"3.5","3.56","Ho Chi Minh National University - Education College"
"3.5","3.46","Ho Chi Minh City Polytechnic University, Vietnam"
"2.0","3.23","Yezin Agricultural University, Myanmar"
"2.0","3.1","Yezin Agricultural University, Myanmar"
"3.0","3.48","Ho Chi Minh City University of Technology, Vietnam"
"4.0","3.44","Mehran University of Engineering and Technology, Pakistan"
"3.0","3.15","University of Transport and Communication, Vietnam"
"4.0","3.56","N.W.F.P. University of Engineering & Technology,Peshawar,Pakistan"
"3.25","3.87","Kathmandu University, Nepal"
"2.5","3.27","University of Agriculture & Forestry"
"3.48","3.31","Bogor Institute of Agriculture, (IPB) Indonesia"
"3.57","3.62","King Mongkut's University of Technology Thonburi, Thailand"
"2.78","4.0","Chulalongkorn University, Thailand"
"3.93","3.4","Pokhara University, Nepal"
"3.0","3.23","University of Yangon, Myanmar"
"3.45","3.56","Thammasat University, Thailand"
"2.5","3.06","Hanoi Water Resources University, Vietnam"
"3.32","3.6","Royal University of Agriculture, Cambodia"
"3.5","3.04","Herat University, Afghanistan"
"3.0","2.92","Srinakharinwirot University, Bangkok,Thailand"
"3.0","3.65","Rajamangala Institute of Technology, Thailand"
"3.0","3.52","Van Lang University, Vietnam"
"2.0","3.66","Mandalay Technological University, Myanmar"
"3.0","3.25","Vietnam Forestry University, Vietnam"
"2.96","3.71","Bali Tourism Institute, Indonesia"
"4.0","3.79","University of Ho Chi Minh City, Vietnam"
"3.71","3.6","Thammasat University, Thailand"
"4.0","3.77","Anna University, India"
"3.28","3.54","Hasanuddin University, Makassar, Indonesia"
"4.0","3.58","Jawaharlal Nehru Technological University, Hyderabad"
"3.49","3.52","Muhammadiyah Surakarta University"
"3.24","3.75","Thammasat University, Thailand"
"3.18","3.81","King Mongkut's University of Technology Thonburi, Thailand"
"3.23","3.62","Chulalongkorn University, Thailand"
"2.0","2.79","Mandalay Technological University, Myanmar"
"3.5","3.51","Ho Chi Minh City University of Economics, Vietnam"
"3.0","3.23","Hanoi University of Technology, Vietnam"
"3.5","3.38","Assam Engineering College, India"
"3.68","3.65","Chulalongkorn University, Thailand"
"3.0","3.65"," Agricultural University No. 1, Hanoi"
"3.5","3.42","Bangalore University, India"
"3.5","3.83","Tribhuvan University, Nepal"
"4.0","3.71","Allahabad Agricultural Institute Deemed University, India"
"3.87","3.88","Kathmandu University, Nepal"
"3.72","3.77","King Mongkut's Institute of Technology Ladkrabang,Thailand"
"3.53","3.65","King Mongkut's Institute of Technology, Ladkrabang,Thailand"
"3.66","3.65","King Mongkut's Institute of Technology, Ladkrabang,Thailand"
"3.45","3.79","Sriwijaya University, Indonesia"
"3.4","3.12","Muhammadiyah Yogyakarta University"
"4.0","2.94","Sam Higginbotom Institute of Agriculture, Technology and Sciences, Allahabad, India"
"3.0","3.13","Mandalay Technological University, Myanmar"
"3.0","3.25","Vietnam National University, Hanoi, Vietnam"
"2.58","3.0","Bangladesh University of Engineering & Technology, Dhaka, Bangladesh"
"3.63","3.63","Kasetsart University, Thailand"
"3.69","3.31","Rajamangala University of Technology, Thanyaburi, Thailand"
"3.59","3.65","Chiang Mai University, Thailand"
"3.27","3.27","Chiang Mai University, Thailand"
"3.55","3.46","Mahidol University, Thailand"
"3.59","3.48","Mahidol University, Thailand"
"2.32","3.12","Royal University of Agriculture, Cambodia"
"3.65","3.65","Kasetsart University, Thailand"
"3.13","3.27","Kasetsart University, Thailand"
"3.5","3.5","University of Balochistan, Quetta, Balochistan, Pakistan"
"3.59","3.54","King Mongkut's Institute of Technology Ladkrabang,Thailand"
"3.87","3.83","Thammasat University, Thailand"
"3.5","3.5","Ho Chi Minh University of Natural Sciences, Vietnam"
"2.75","3.46","University of Aberdeen, UK"
"2.0","3.25","Yezin Agricultural University, Myanmar"
"2.61","3.79","Gadjah Mada University, Indonesia"
"2.5","3.25","Hanoi Architectural University, Vietnam"
"2.99","3.19","King Mongkut's Institute of Technology, Ladkrabang,Thailand"
"2.86","3.67","Khon Kaen University, Thailand"
"3.17","3.6","Chiang Mai University, Thailand"
"3.15","3.65","Chulalongkorn University, Thailand"
"3.73","3.94","King Mongkut's University of Technology Thonburi, Thailand"
"3.27","3.52","King Mongkut's Institute of Technology, Ladkrabang,Thailand"
"4.0","4.0","Rajamangala University of Technology, Thanyaburi, Thailand"
"3.53","3.5","King Mongkut's Institute of Technology, Ladkrabang,Thailand"
"3.52","3.21","King Mongkut's University of Technology Thonburi, Thailand"
"3.5","3.62","Thai Nguyen University, Vietnam"
"2.5","3.33","Asian Institute of Technology, Thailand"
"3.0","3.25","Hue University of Agricultural and Forestry, Vietnam"
"3.02","3.54","Khulna University, Bangladesh"
"3.0","3.43","Norton University, Cambodia"
"3.5","3.38","Balkh University, Afghanistan"
"3.0","3.75","Hanoi Agricultural University, Vietnam"
"2.5","2.85","Hanoi Agricultural University, Vietnam"
"3.0","3.21","Hanoi University of Mining and Geology, Vietnam"
"1.0","3.0","University of Distance Education, Yangon, Myanmar"
"3.5","3.94","Tribhuvan University, Nepal"
"3.0","3.46","Danang University of Technology, Vietnam"
"3.0","3.17","Hue University, Vietnam"
"3.18","3.77","Srinakharinwirot University, Bangkok,Thailand"
"1.0","3.59","Yangon University of Foreign Languages, Myanmar"
"1.0","3.29","Yangon University of Distance Education, Myanmar"
"3.76","3.5","Chiang Mai University, Thailand"
"3.32","3.9","The University of Montana"
"2.5","3.19","University of Mining and Geology, Vietnam"
"3.5","3.36","University of Natural Sciences, Vietnam"
"4.0","2.91","University of Dhaka, Bangladesh"
"3.06","3.94","Khulna University, Bangladesh"
"2.5","3.58","Hue University, Vietnam"
"2.79","3.72","Kasetsart University, Thailand"
"2.81","3.04","Khon Kaen University, Thailand"
"3.0","3.27","National Institute of Technology, Rourkela, India"
"3.61","3.88","Mahidol University International College, Thailand"
"4.0","3.06","Maulana Azad National Inst. of Technology"
"3.55","3.19","Mahasarakham University,Thailand"
"3.5","3.67","Tribhuvan University, Nepal"
"3.0","3.69","Hong Duc University, Vietnam"
"3.0","2.87","Kabul Polytechnic University, Afghanistan"
"3.27","3.73","Chulalongkorn University, Thailand"
"3.5","3.0","Allahabad Agricultural Institute Deemed University, India"
"3.5","3.25","Hanoi University of Science, Vietnam"
"2.0","3.46","Yezin Agricultural University, Myanmar"
"2.0","3.46","Yezin Agricultural University, Myanmar"
"3.0","4.0","Yezin Agricultural University, Myanmar"
"3.62","3.72","Pokhara University, Nepal"
"3.37","3.37","Suranaree University of Technology, Thailand"
"3.57","3.08","Rajamangala University of Technology, Thanyaburi, Thailand"
"3.0","3.38","Hanoi University of Technology, Vietnam"
"2.91","3.08","Kasetsart University, Thailand"
"3.63","3.57","Shinawatra University, Thailand"
"2.96","3.27","Thammasat University, Thailand"
"3.5","3.57","University of Natural Sciences, Vietnam"
"2.5","3.54","University of Economics Ho Chi Minh City, Vietnam"
"3.5","3.61","Foreign Trade University, Vietnam"
"3.0","3.12","Hanoi Polytechnic Institute, Vietnam"
"3.0","3.27","Vietnam Maritime University, Vietnam"
"3.65","3.82","Chulalongkorn University, Thailand"
"4.0","3.44","Nirma University, India"
"3.16","3.57","Russian State University of Oil and Gas, Russia"
"3.83","3.81","King Mongkut's University of Technology Thonburi, Thailand"
"2.5","3.7","Ho Chi Minh City University of Technology, Vietnam"
"3.0","3.82","Hanoi Foreign Trade University, Vietnam"
"3.5","3.92","Hanoi University of Technology, Vietnam"
"2.5","3.81","Ho Chi Minh Open University, Vietnam"
"3.44","3.45","Azerbaijan Institute of Oil and Chemistry, Azerbaijan"
"3.5","3.62","Ho Chi Minh City University of Technology, Vietnam"
"3.06","3.42","Leningard Hydrometeorological Institute"
"3.5","3.85","Ho Chi Minh City University of Economics, Vietnam"
"2.0","3.15","Danang University of Technology, Vietnam"
"2.5","3.39","Ho Chi Minh City University of Transport, Vietnam"
"4.0","3.72","Osmania University, India"
"2.75","3.25","Burapha University, Thailand"
"3.09","3.55","Kasetsart University, Thailand"
"3.5","3.49","Hanoi University of Finance and Accountancy, Vietnam"
